instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_hourly,hr
15819,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,13.0,408,421.0,1,7.0
15820,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,20.0,499,642.5,1,8.0
15821,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,56.0,347,403.0,1,9.0
15822,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41.0,156,197.0,1,10.0
15823,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1642,68.0,222,290.0,1,11.0
15824,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.194,90.0,302,392.0,1,12.0
15825,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.68,0.1343,77.0,260,337.0,1,13.0
15826,2012-10-26,4,1,10,0,5,1,2,0.6,0.6061,0.64,0.1343,99.0,252,351.0,1,14.0
15827,2012-10-26,4,1,10,0,5,1,2,0.62,0.6061,0.61,0.1045,114.0,306,448.0,1,15.0
15828,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.1642,114.0,445,582.0,1,16.0
15829,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.76,0.194,114.0,499,642.5,1,17.0
15830,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1343,81.0,499,642.5,1,18.0
15831,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,72.0,399,471.0,1,19.0
15832,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,40.0,271,311.0,1,20.0
15833,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.77,0.1343,40.0,252,292.0,1,21.0
15834,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.83,0.1343,37.0,180,217.0,1,22.0
15835,2012-10-26,4,1,10,0,5,1,1,0.52,0.5,0.83,0.1642,19.0,159,178.0,1,23.0
15836,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1343,10.0,132,142.0,1,0.0
15837,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1343,23.0,123,146.0,1,1.0
15838,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.194,19.0,71,90.0,1,2.0
15839,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1642,5.0,21,26.0,1,3.0
15840,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1642,1.0,12,13.0,1,4.0
15841,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2.0,7,9.0,1,5.0
15842,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2.0,29,31.0,1,6.0
15843,2012-10-27,4,1,10,0,6,0,1,0.48,0.4697,0.83,0.194,7.0,79,86.0,1,7.0
15844,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,26.0,187,213.0,1,8.0
15845,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,88.0,240,328.0,1,9.0
15846,2012-10-27,4,1,10,0,6,0,1,0.54,0.5152,0.73,0.2836,114.0,314,479.0,1,10.0
15847,2012-10-27,4,1,10,0,6,0,1,0.56,0.5303,0.64,0.2836,114.0,388,585.0,1,11.0
15848,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.53,0.2537,114.0,404,642.5,1,12.0
15849,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.43,0.2537,114.0,450,642.5,1,13.0
15850,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.46,0.2537,114.0,425,642.5,1,14.0
15851,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.6,0.2836,114.0,401,642.5,1,15.0
15852,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,114.0,355,612.0,1,16.0
15853,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,114.0,370,618.0,1,17.0
15854,2012-10-27,4,1,10,0,6,0,2,0.56,0.5303,0.64,0.2836,114.0,318,456.0,1,18.0
15855,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,67.0,233,300.0,1,19.0
15856,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,58.0,238,296.0,1,20.0
15857,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2239,49.0,160,209.0,1,21.0
15858,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.72,0.2537,41.0,116,157.0,1,22.0
15859,2012-10-27,4,1,10,0,6,0,2,0.52,0.5,0.68,0.3881,31.0,136,167.0,1,23.0
15860,2012-10-28,4,1,10,0,0,0,3,0.52,0.5,0.68,0.2985,20.0,97,117.0,1,0.0
15861,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.72,0.2836,22.0,111,133.0,1,1.0
15862,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.68,0.2985,17.0,99,116.0,1,2.0
15863,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.3284,18.0,61,79.0,1,3.0
15864,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.3582,1.0,19,20.0,1,4.0
15865,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.2985,6.0,22,28.0,1,5.0
15866,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.3284,7.0,32,39.0,1,6.0
15867,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.2985,17.0,48,65.0,1,7.0
15868,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.4775,55.0,118,173.0,1,8.0
15869,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.55,0.4179,114.0,206,330.0,1,9.0
15870,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.51,0.4179,114.0,314,434.0,1,10.0
15871,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.51,0.3881,110.0,352,462.0,1,11.0
15872,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.59,0.4775,114.0,373,491.0,1,12.0
15873,2012-10-28,4,1,10,0,0,0,2,0.48,0.4697,0.59,0.4179,75.0,316,391.0,1,13.0
15874,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.59,0.4478,98.0,304,402.0,1,14.0
15875,2012-10-28,4,1,10,0,0,0,2,0.5,0.4848,0.63,0.4775,76.0,225,301.0,1,15.0
15876,2012-10-28,4,1,10,0,0,0,3,0.48,0.4697,0.67,0.4627,42.0,251,293.0,1,16.0
15877,2012-10-28,4,1,10,0,0,0,3,0.46,0.4545,0.77,0.4775,37.0,188,225.0,1,17.0
15878,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.4775,18.0,136,154.0,1,18.0
15879,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.3582,7.0,47,54.0,1,19.0
15880,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.4627,4.0,51,55.0,1,20.0
15881,2012-10-28,4,1,10,0,0,0,3,0.44,0.4394,0.88,0.4179,2.0,44,46.0,1,21.0
15882,2012-10-28,4,1,10,0,0,0,3,0.44,0.4394,0.88,0.3582,2.0,35,37.0,1,22.0
15883,2012-10-28,4,1,10,0,0,0,3,0.42,0.4242,0.94,0.3582,2.0,12,14.0,1,23.0
15884,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2.0,20,22.0,1,0.0
15885,2012-10-30,4,1,10,0,2,1,3,0.3,0.2727,0.81,0.3582,11.0,105,116.0,1,13.0
15886,2012-10-30,4,1,10,0,2,1,3,0.3,0.2727,0.81,0.3582,8.0,118,126.0,1,14.0
15887,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,10.0,114,124.0,1,15.0
15888,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537,15.0,83,98.0,1,16.0
15889,2012-10-30,4,1,10,0,2,1,3,0.3,0.2879,0.87,0.2239,19.0,105,124.0,1,17.0
15890,2012-10-30,4,1,10,0,2,1,3,0.3,0.303,0.87,0.1343,4.0,139,143.0,1,18.0
15891,2012-10-30,4,1,10,0,2,1,2,0.5,0.4848,0.68,0.194,6.0,109,115.0,1,19.0
15892,2012-10-30,4,1,10,0,2,1,2,0.3,0.2879,0.81,0.194,5.0,76,81.0,1,20.0
15893,2012-10-30,4,1,10,0,2,1,2,0.3,0.3182,0.87,0.1045,4.0,60,64.0,1,21.0
15894,2012-10-30,4,1,10,0,2,1,1,0.3,0.303,0.81,0.1343,2.0,64,66.0,1,22.0
15895,2012-10-30,4,1,10,0,2,1,1,0.3,0.303,0.81,0.1343,3.0,36,39.0,1,23.0
15896,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.1045,0.0,16,16.0,1,0.0
15897,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.0896,0.0,8,8.0,1,1.0
15898,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.81,0.1343,0.0,7,7.0,1,2.0
15899,2012-10-31,4,1,10,0,3,1,2,0.3,0.3182,0.81,0.1045,0.0,3,3.0,1,3.0
15900,2012-10-31,4,1,10,0,3,1,2,0.3,0.2879,0.87,0.194,0.0,5,5.0,1,4.0
15901,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.81,0.1343,0.0,24,24.0,1,5.0
15902,2012-10-31,4,1,10,0,3,1,1,0.3,0.303,0.81,0.1642,0.0,116,116.0,1,6.0
15903,2012-10-31,4,1,10,0,3,1,2,0.3,0.303,0.87,0.1343,3.0,334,337.0,1,7.0
15904,2012-10-31,4,1,10,0,3,1,1,0.32,0.3333,0.81,0.1343,6.0,499,621.0,1,8.0
15905,2012-10-31,4,1,10,0,3,1,1,0.34,0.3333,0.76,0.1343,17.0,280,297.0,1,9.0
15906,2012-10-31,4,1,10,0,3,1,1,0.36,0.3333,0.71,0.2836,21.0,147,168.0,1,10.0
15907,2012-10-31,4,1,10,0,3,1,2,0.36,0.3485,0.66,0.2239,37.0,152,189.0,1,11.0
15908,2012-10-31,4,1,10,0,3,1,1,0.4,0.4091,0.58,0.194,44.0,197,241.0,1,12.0
15909,2012-10-31,4,1,10,0,3,1,1,0.42,0.4242,0.5,0.2239,22.0,191,213.0,1,13.0
15910,2012-10-31,4,1,10,0,3,1,2,0.42,0.4242,0.5,0.2239,45.0,179,224.0,1,14.0
15911,2012-10-31,4,1,10,0,3,1,1,0.42,0.4242,0.54,0.1642,33.0,197,230.0,1,15.0
15912,2012-10-31,4,1,10,0,3,1,2,0.42,0.4242,0.54,0.2239,51.0,373,424.0,1,16.0
15913,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.58,0.1642,39.0,499,642.5,1,17.0
15914,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.58,0.1642,28.0,499,584.0,1,18.0
15915,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,27.0,383,410.0,1,19.0
15916,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,9.0,259,268.0,1,20.0
15917,2012-10-31,4,1,10,0,3,1,2,0.4,0.4091,0.5,0.194,12.0,180,192.0,1,21.0
15918,2012-10-31,4,1,10,0,3,1,1,0.36,0.3485,0.57,0.1343,18.0,147,165.0,1,22.0
15919,2012-10-31,4,1,10,0,3,1,1,0.36,0.3636,0.57,0.0896,7.0,94,101.0,1,23.0
15920,2012-11-01,4,1,11,0,4,1,1,0.36,0.3636,0.57,0.0896,8.0,52,60.0,1,0.0
15921,2012-11-01,4,1,11,0,4,1,1,0.3,0.3182,0.75,0.1045,8.0,22,30.0,1,1.0
15922,2012-11-01,4,1,11,0,4,1,1,0.32,0.3333,0.66,0.1343,10.0,10,20.0,1,2.0
15923,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.61,0.1343,5.0,10,15.0,1,3.0
15924,2012-11-01,4,1,11,0,4,1,2,0.34,0.3485,0.66,0.1045,2.0,8,10.0,1,4.0
15925,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.66,0.1343,1.0,39,40.0,1,5.0
15926,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.61,0.1642,2.0,146,148.0,1,6.0
15927,2012-11-01,4,1,11,0,4,1,2,0.36,0.3485,0.57,0.1642,6.0,414,420.0,1,7.0
15928,2012-11-01,4,1,11,0,4,1,2,0.36,0.3788,0.56,0.1045,12.0,499,642.5,1,8.0
15929,2012-11-01,4,1,11,0,4,1,3,0.36,0.3636,0.57,0.1045,21.0,310,331.0,1,9.0
15930,2012-11-01,4,1,11,0,4,1,3,0.36,0.3485,0.62,0.194,13.0,133,146.0,1,10.0
15931,2012-11-01,4,1,11,0,4,1,3,0.36,0.3485,0.62,0.194,14.0,156,170.0,1,11.0
15932,2012-11-01,4,1,11,0,4,1,3,0.38,0.3939,0.62,0.1642,23.0,198,221.0,1,12.0
15933,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.58,0.1642,49.0,199,248.0,1,13.0
15934,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.2239,31.0,154,185.0,1,14.0
15935,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.54,0.1642,35.0,179,214.0,1,15.0
15936,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.54,0.1642,31.0,313,344.0,1,16.0
15937,2012-11-01,4,1,11,0,4,1,3,0.4,0.4091,0.5,0.2239,37.0,499,642.5,1,17.0
15938,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.1642,50.0,499,642.5,1,18.0
15939,2012-11-01,4,1,11,0,4,1,2,0.4,0.4091,0.5,0.1642,28.0,424,452.0,1,19.0
15940,2012-11-01,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.2537,16.0,280,296.0,1,20.0
15941,2012-11-01,4,1,11,0,4,1,2,0.38,0.3939,0.54,0.1343,29.0,238,267.0,1,21.0
15942,2012-11-01,4,1,11,0,4,1,1,0.36,0.3485,0.57,0.1642,27.0,175,202.0,1,22.0
15943,2012-11-01,4,1,11,0,4,1,1,0.34,0.3333,0.57,0.1642,8.0,112,120.0,1,23.0
15944,2012-11-02,4,1,11,0,5,1,1,0.34,0.3333,0.57,0.1642,10.0,40,50.0,1,0.0
15945,2012-11-02,4,1,11,0,5,1,1,0.32,0.3182,0.66,0.1642,5.0,19,24.0,1,1.0
15946,2012-11-02,4,1,11,0,5,1,1,0.32,0.3182,0.66,0.1642,3.0,7,10.0,1,2.0
15947,2012-11-02,4,1,11,0,5,1,1,0.3,0.303,0.7,0.1642,0.0,3,3.0,1,3.0
15948,2012-11-02,4,1,11,0,5,1,1,0.3,0.3182,0.7,0.1045,1.0,6,7.0,1,4.0
15949,2012-11-02,4,1,11,0,5,1,2,0.32,0.3182,0.66,0.1642,1.0,25,26.0,1,5.0
15950,2012-11-02,4,1,11,0,5,1,1,0.3,0.303,0.7,0.1642,2.0,120,122.0,1,6.0
15951,2012-11-02,4,1,11,0,5,1,2,0.3,0.303,0.7,0.1343,8.0,349,357.0,1,7.0
15952,2012-11-02,4,1,11,0,5,1,1,0.32,0.3333,0.57,0.1045,31.0,499,642.5,1,8.0
15953,2012-11-02,4,1,11,0,5,1,1,0.34,0.3485,0.53,0.1045,27.0,355,382.0,1,9.0
15954,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.46,0.2985,21.0,183,204.0,1,10.0
15955,2012-11-02,4,1,11,0,5,1,1,0.42,0.4242,0.41,0.4179,42.0,179,221.0,1,11.0
15956,2012-11-02,4,1,11,0,5,1,1,0.42,0.4242,0.41,0.3582,52.0,240,292.0,1,12.0
15957,2012-11-02,4,1,11,0,5,1,1,0.4,0.4091,0.43,0.3582,64.0,230,294.0,1,13.0
15958,2012-11-02,4,1,11,0,5,1,2,0.4,0.4091,0.4,0.4775,63.0,199,262.0,1,14.0
15959,2012-11-02,4,1,11,0,5,1,2,0.4,0.4091,0.4,0.4179,51.0,255,306.0,1,15.0
15960,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.4,0.3284,48.0,373,421.0,1,16.0
15961,2012-11-02,4,1,11,0,5,1,1,0.38,0.3939,0.4,0.3284,57.0,499,638.0,1,17.0
15962,2012-11-02,4,1,11,0,5,1,2,0.38,0.3939,0.43,0.3284,32.0,490,522.0,1,18.0
15963,2012-11-02,4,1,11,0,5,1,2,0.38,0.3939,0.43,0.2985,38.0,336,374.0,1,19.0
15964,2012-11-02,4,1,11,0,5,1,2,0.36,0.3333,0.46,0.4179,14.0,207,221.0,1,20.0
15965,2012-11-02,4,1,11,0,5,1,2,0.36,0.3333,0.46,0.3582,23.0,133,156.0,1,21.0
15966,2012-11-02,4,1,11,0,5,1,1,0.36,0.3333,0.46,0.2537,14.0,135,149.0,1,22.0
15967,2012-11-02,4,1,11,0,5,1,1,0.34,0.303,0.53,0.2985,11.0,108,119.0,1,23.0
15968,2012-11-03,4,1,11,0,6,0,1,0.34,0.3333,0.53,0.1642,9.0,99,108.0,1,0.0
15969,2012-11-03,4,1,11,0,6,0,2,0.34,0.303,0.49,0.3284,6.0,83,89.0,1,1.0
15970,2012-11-03,4,1,11,0,6,0,2,0.34,0.3182,0.49,0.2537,10.0,36,46.0,1,2.0
15971,2012-11-03,4,1,11,0,6,0,2,0.34,0.3182,0.49,0.2537,6.0,22,28.0,1,3.0
15972,2012-11-03,4,1,11,0,6,0,2,0.32,0.303,0.49,0.2985,8.0,8,16.0,1,4.0
15973,2012-11-03,4,1,11,0,6,0,2,0.32,0.303,0.49,0.2537,1.0,8,9.0,1,5.0
15974,2012-11-03,4,1,11,0,6,0,2,0.32,0.3182,0.49,0.194,4.0,17,21.0,1,6.0
15975,2012-11-03,4,1,11,0,6,0,2,0.32,0.303,0.49,0.2537,1.0,58,59.0,1,7.0
15976,2012-11-03,4,1,11,0,6,0,2,0.34,0.303,0.46,0.2985,10.0,132,142.0,1,8.0
15977,2012-11-03,4,1,11,0,6,0,2,0.34,0.303,0.49,0.2985,31.0,188,219.0,1,9.0
15978,2012-11-03,4,1,11,0,6,0,1,0.36,0.3333,0.46,0.3881,68.0,260,328.0,1,10.0
15979,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.46,0.3881,56.0,284,340.0,1,11.0
15980,2012-11-03,4,1,11,0,6,0,2,0.36,0.3182,0.46,0.4627,74.0,320,394.0,1,12.0
15981,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.46,0.3582,110.0,339,449.0,1,13.0
15982,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.5,0.3284,114.0,319,455.0,1,14.0
15983,2012-11-03,4,1,11,0,6,0,2,0.36,0.3182,0.46,0.4478,114.0,331,448.0,1,15.0
15984,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.46,0.3284,108.0,292,400.0,1,16.0
15985,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.46,0.2985,112.0,298,410.0,1,17.0
15986,2012-11-03,4,1,11,0,6,0,2,0.36,0.3333,0.46,0.2836,58.0,239,297.0,1,18.0
15987,2012-11-03,4,1,11,0,6,0,1,0.36,0.3485,0.5,0.1642,22.0,217,239.0,1,19.0
15988,2012-11-03,4,1,11,0,6,0,1,0.34,0.3333,0.53,0.1343,23.0,158,181.0,1,20.0
15989,2012-11-03,4,1,11,0,6,0,1,0.34,0.3485,0.53,0.1045,31.0,135,166.0,1,21.0
15990,2012-11-03,4,1,11,0,6,0,1,0.32,0.3333,0.57,0.1045,13.0,133,146.0,1,22.0
15991,2012-11-03,4,1,11,0,6,0,1,0.32,0.3333,0.57,0.1045,15.0,133,148.0,1,23.0
15992,2012-11-04,4,1,11,0,0,0,1,0.3,0.3182,0.61,0.1045,5.0,97,102.0,1,0.0
15993,2012-11-04,4,1,11,0,0,0,1,0.26,0.2879,0.81,0.0896,26.0,139,165.0,1,1.0
15994,2012-11-04,4,1,11,0,0,0,1,0.3,0.3333,0.65,0.0,6.0,31,37.0,1,2.0
15995,2012-11-04,4,1,11,0,0,0,1,0.28,0.2879,0.61,0.1045,1.0,10,11.0,1,3.0
15996,2012-11-04,4,1,11,0,0,0,1,0.26,0.2727,0.65,0.1343,2.0,7,9.0,1,4.0
15997,2012-11-04,4,1,11,0,0,0,1,0.26,0.2727,0.65,0.1045,0.0,5,5.0,1,5.0
15998,2012-11-04,4,1,11,0,0,0,1,0.28,0.2879,0.61,0.1343,2.0,14,16.0,1,6.0
15999,2012-11-04,4,1,11,0,0,0,1,0.26,0.2727,0.65,0.1045,11.0,39,50.0,1,7.0
16000,2012-11-04,4,1,11,0,0,0,1,0.3,0.303,0.56,0.1343,34.0,115,149.0,1,8.0
16001,2012-11-04,4,1,11,0,0,0,1,0.32,0.3333,0.53,0.0,56.0,161,217.0,1,9.0
16002,2012-11-04,4,1,11,0,0,0,1,0.34,0.3333,0.49,0.194,73.0,287,360.0,1,10.0
16003,2012-11-04,4,1,11,0,0,0,1,0.38,0.3939,0.46,0.2239,114.0,311,445.0,1,11.0
16004,2012-11-04,4,1,11,0,0,0,1,0.38,0.3939,0.46,0.2239,114.0,354,504.0,1,12.0
16005,2012-11-04,4,1,11,0,0,0,1,0.4,0.4091,0.43,0.2239,114.0,371,493.0,1,13.0
16006,2012-11-04,4,1,11,0,0,0,1,0.4,0.4091,0.4,0.194,114.0,360,509.0,1,14.0
16007,2012-11-04,4,1,11,0,0,0,1,0.4,0.4091,0.4,0.2239,114.0,300,449.0,1,15.0
16008,2012-11-04,4,1,11,0,0,0,1,0.4,0.4091,0.4,0.3284,114.0,316,435.0,1,16.0
16009,2012-11-04,4,1,11,0,0,0,1,0.36,0.3485,0.43,0.194,57.0,270,327.0,1,17.0
16010,2012-11-04,4,1,11,0,0,0,1,0.36,0.3485,0.43,0.2239,31.0,206,237.0,1,18.0
16011,2012-11-04,4,1,11,0,0,0,1,0.36,0.3333,0.43,0.2537,24.0,203,227.0,1,19.0
16012,2012-11-04,4,1,11,0,0,0,1,0.32,0.2879,0.53,0.3582,7.0,134,141.0,1,20.0
16013,2012-11-04,4,1,11,0,0,0,1,0.3,0.2727,0.52,0.2985,16.0,71,87.0,1,21.0
16014,2012-11-04,4,1,11,0,0,0,1,0.3,0.2879,0.52,0.2836,15.0,64,79.0,1,22.0
16015,2012-11-04,4,1,11,0,0,0,2,0.3,0.303,0.56,0.1642,12.0,41,53.0,1,23.0
16016,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.56,0.194,3.0,20,23.0,1,0.0
16017,2012-11-05,4,1,11,0,1,1,2,0.3,0.303,0.56,0.1642,0.0,8,8.0,1,1.0
16018,2012-11-05,4,1,11,0,1,1,2,0.3,0.303,0.56,0.1642,2.0,4,6.0,1,2.0
16019,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.56,0.2239,1.0,3,4.0,1,3.0
16020,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.52,0.2537,5.0,11,16.0,1,4.0
16021,2012-11-05,4,1,11,0,1,1,2,0.3,0.2727,0.52,0.3284,1.0,38,39.0,1,5.0
16022,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.49,0.2836,4.0,135,139.0,1,6.0
16023,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.49,0.2537,8.0,453,461.0,1,7.0
16024,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.49,0.2239,19.0,499,642.5,1,8.0
16025,2012-11-05,4,1,11,0,1,1,2,0.3,0.2879,0.52,0.2836,18.0,239,257.0,1,9.0
16026,2012-11-05,4,1,11,0,1,1,1,0.32,0.303,0.49,0.2836,30.0,112,142.0,1,10.0
16027,2012-11-05,4,1,11,0,1,1,1,0.34,0.3182,0.46,0.2239,31.0,119,150.0,1,11.0
16028,2012-11-05,4,1,11,0,1,1,1,0.36,0.3333,0.43,0.3284,38.0,206,244.0,1,12.0
16029,2012-11-05,4,1,11,0,1,1,1,0.36,0.3333,0.4,0.2537,39.0,183,222.0,1,13.0
16030,2012-11-05,4,1,11,0,1,1,1,0.38,0.3939,0.4,0.1642,31.0,165,196.0,1,14.0
16031,2012-11-05,4,1,11,0,1,1,1,0.38,0.3939,0.4,0.2836,24.0,207,231.0,1,15.0
16032,2012-11-05,4,1,11,0,1,1,1,0.36,0.3333,0.43,0.2836,35.0,325,360.0,1,16.0
16033,2012-11-05,4,1,11,0,1,1,1,0.34,0.3182,0.46,0.2239,34.0,499,638.0,1,17.0
16034,2012-11-05,4,1,11,0,1,1,1,0.34,0.3182,0.46,0.2239,19.0,499,542.0,1,18.0
16035,2012-11-05,4,1,11,0,1,1,1,0.32,0.3182,0.49,0.1642,11.0,361,372.0,1,19.0
16036,2012-11-05,4,1,11,0,1,1,1,0.32,0.303,0.49,0.2537,13.0,228,241.0,1,20.0
16037,2012-11-05,4,1,11,0,1,1,1,0.3,0.2879,0.52,0.2836,8.0,144,152.0,1,21.0
16038,2012-11-05,4,1,11,0,1,1,1,0.28,0.2727,0.56,0.194,4.0,111,115.0,1,22.0
16039,2012-11-05,4,1,11,0,1,1,1,0.26,0.2727,0.6,0.1343,0.0,53,53.0,1,23.0
16040,2012-11-06,4,1,11,0,2,1,1,0.24,0.2576,0.6,0.1045,1.0,18,19.0,1,0.0
16041,2012-11-06,4,1,11,0,2,1,1,0.24,0.2424,0.6,0.1642,0.0,8,8.0,1,1.0
16042,2012-11-06,4,1,11,0,2,1,1,0.24,0.2576,0.65,0.0896,0.0,2,2.0,1,2.0
16043,2012-11-06,4,1,11,0,2,1,1,0.22,0.2424,0.64,0.1045,0.0,4,4.0,1,3.0
16044,2012-11-06,4,1,11,0,2,1,1,0.22,0.2576,0.69,0.0896,0.0,7,7.0,1,4.0
16045,2012-11-06,4,1,11,0,2,1,2,0.22,0.2273,0.64,0.194,1.0,40,41.0,1,5.0
16046,2012-11-06,4,1,11,0,2,1,1,0.22,0.2273,0.69,0.1343,6.0,143,149.0,1,6.0
16047,2012-11-06,4,1,11,0,2,1,1,0.2,0.2121,0.69,0.1642,9.0,378,387.0,1,7.0
16048,2012-11-06,4,1,11,0,2,1,1,0.22,0.2273,0.69,0.1642,20.0,499,588.0,1,8.0
16049,2012-11-06,4,1,11,0,2,1,1,0.26,0.2576,0.6,0.1642,25.0,338,363.0,1,9.0
16050,2012-11-06,4,1,11,0,2,1,1,0.3,0.2879,0.49,0.194,41.0,189,230.0,1,10.0
16051,2012-11-06,4,1,11,0,2,1,1,0.32,0.3333,0.45,0.1343,39.0,177,216.0,1,11.0
16052,2012-11-06,4,1,11,0,2,1,1,0.32,0.3333,0.45,0.1343,31.0,217,248.0,1,12.0
16053,2012-11-06,4,1,11,0,2,1,1,0.34,0.3333,0.46,0.1343,46.0,232,278.0,1,13.0
16054,2012-11-06,4,1,11,0,2,1,1,0.36,0.3636,0.4,0.1045,44.0,196,240.0,1,14.0
16055,2012-11-06,4,1,11,0,2,1,1,0.34,0.3182,0.46,0.2537,45.0,227,272.0,1,15.0
16056,2012-11-06,4,1,11,0,2,1,1,0.34,0.3333,0.46,0.1642,33.0,369,402.0,1,16.0
16057,2012-11-06,4,1,11,0,2,1,1,0.32,0.303,0.53,0.2239,30.0,499,627.0,1,17.0
16058,2012-11-06,4,1,11,0,2,1,1,0.32,0.303,0.57,0.2985,20.0,477,497.0,1,18.0
16059,2012-11-06,4,1,11,0,2,1,1,0.3,0.2879,0.56,0.2239,15.0,356,371.0,1,19.0
