instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month_name,day_name,season_name,weather_condition,is_workingday,is_holiday,time_category,wekday_name
16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460.0,2012,December,Tuesday,Fall,Clear,Yes,No,Evening Peak,Tuesday
16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306.0,2012,December,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
16731,2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280.0,2012,December,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
16732,2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181.0,2012,December,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
16733,2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96.0,2012,December,Tuesday,Fall,Clear,Yes,No,Night Time,Tuesday
16734,2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16735,2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16736,2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16737,2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16739,2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16740,2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124.0,2012,December,Wednesday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
16741,2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398.0,2012,December,Wednesday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,499,642.5,2012,December,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388.0,2012,December,Wednesday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Wednesday
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141.0,2012,December,Wednesday,Fall,Cloudy/Mist,Yes,No,Day Time,Wednesday
16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172.0,2012,December,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
16746,2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232.0,2012,December,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
16747,2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214.0,2012,December,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
16748,2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4775,39,179,218.0,2012,December,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
16749,2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285.0,2012,December,Wednesday,Fall,Clear,Yes,No,Day Time,Wednesday
16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377.0,2012,December,Wednesday,Fall,Clear,Yes,No,Evening Peak,Wednesday
16751,2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,499,605.0,2012,December,Wednesday,Fall,Clear,Yes,No,Evening Peak,Wednesday
16752,2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,499,609.0,2012,December,Wednesday,Fall,Clear,Yes,No,Evening Peak,Wednesday
16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414.0,2012,December,Wednesday,Fall,Clear,Yes,No,Evening Peak,Wednesday
16754,2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16756,2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16757,2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74.0,2012,December,Wednesday,Fall,Clear,Yes,No,Night Time,Wednesday
16758,2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16759,2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16760,2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16761,2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16762,2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16763,2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16764,2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124.0,2012,December,Thursday,Fall,Clear,Yes,No,Morning Peak,Thursday
16765,2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389.0,2012,December,Thursday,Fall,Clear,Yes,No,Morning Peak,Thursday
16766,2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,499,642.5,2012,December,Thursday,Fall,Clear,Yes,No,Morning Peak,Thursday
16767,2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276.0,2012,December,Thursday,Fall,Clear,Yes,No,Morning Peak,Thursday
16768,2012-12-06,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16769,2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16770,2012-12-06,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16771,2012-12-06,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,245.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16772,2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16773,2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,270.0,2012,December,Thursday,Fall,Clear,Yes,No,Day Time,Thursday
16774,2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331.0,2012,December,Thursday,Fall,Clear,Yes,No,Evening Peak,Thursday
16775,2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,499,617.0,2012,December,Thursday,Fall,Clear,Yes,No,Evening Peak,Thursday
16776,2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,499,565.0,2012,December,Thursday,Fall,Clear,Yes,No,Evening Peak,Thursday
16777,2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373.0,2012,December,Thursday,Fall,Clear,Yes,No,Evening Peak,Thursday
16778,2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227.0,2012,December,Thursday,Fall,Cloudy/Mist,Yes,No,Night Time,Thursday
16779,2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191.0,2012,December,Thursday,Fall,Cloudy/Mist,Yes,No,Night Time,Thursday
16780,2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16781,2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93.0,2012,December,Thursday,Fall,Clear,Yes,No,Night Time,Thursday
16782,2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48.0,2012,December,Friday,Fall,Clear,Yes,No,Night Time,Friday
16783,2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16784,2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16785,2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16786,2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10.0,2012,December,Friday,Fall,Clear,Yes,No,Night Time,Friday
16787,2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16788,2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Friday
16789,2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215.0,2012,December,Friday,Fall,Light Rain/Snow,Yes,No,Morning Peak,Friday
16790,2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Friday
16791,2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Friday
16792,2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16793,2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16794,2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16795,2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16796,2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16797,2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Day Time,Friday
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375.0,2012,December,Friday,Fall,Clear,Yes,No,Evening Peak,Friday
16799,2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,29,499,568.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Friday
16800,2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Friday
16801,2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,352.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Friday
16802,2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241.0,2012,December,Friday,Fall,Light Rain/Snow,Yes,No,Night Time,Friday
16803,2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16804,2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16805,2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122.0,2012,December,Friday,Fall,Cloudy/Mist,Yes,No,Night Time,Friday
16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16807,2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16808,2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16809,2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16810,2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,12.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16811,2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16812,2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Morning Peak,Saturday
16813,2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,39.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Morning Peak,Saturday
16814,2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Morning Peak,Saturday
16815,2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,170.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Morning Peak,Saturday
16816,2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Day Time,Saturday
16817,2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Day Time,Saturday
16818,2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,114,364,486.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Day Time,Saturday
16819,2012-12-08,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,114,399,547.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Day Time,Saturday
16820,2012-12-08,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,114,378,542.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Day Time,Saturday
16821,2012-12-08,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,114,374,541.0,2012,December,Saturday,Fall,Clear,No,No,Day Time,Saturday
16822,2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,114,368,507.0,2012,December,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
16823,2012-12-08,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345.0,2012,December,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
16824,2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304.0,2012,December,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
16825,2012-12-08,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,246.0,2012,December,Saturday,Fall,Clear,No,No,Evening Peak,Saturday
16826,2012-12-08,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,182.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16827,2012-12-08,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,209.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16828,2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16829,2012-12-08,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,162.0,2012,December,Saturday,Fall,Cloudy/Mist,No,No,Night Time,Saturday
16830,2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16831,2012-12-09,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16832,2012-12-09,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16833,2012-12-09,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16834,2012-12-09,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16835,2012-12-09,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16836,2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Morning Peak,Sunday
16837,2012-12-09,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Morning Peak,Sunday
16838,2012-12-09,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Morning Peak,Sunday
16839,2012-12-09,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Morning Peak,Sunday
16840,2012-12-09,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
16841,2012-12-09,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
16842,2012-12-09,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
16843,2012-12-09,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
16844,2012-12-09,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,42,190,232.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Day Time,Sunday
16845,2012-12-09,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Day Time,Sunday
16846,2012-12-09,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Evening Peak,Sunday
16847,2012-12-09,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Evening Peak,Sunday
16848,2012-12-09,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Evening Peak,Sunday
16849,2012-12-09,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Evening Peak,Sunday
16850,2012-12-09,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,108.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Night Time,Sunday
16851,2012-12-09,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,96.0,2012,December,Sunday,Fall,Cloudy/Mist,No,No,Night Time,Sunday
16852,2012-12-09,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Night Time,Sunday
16853,2012-12-09,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,51.0,2012,December,Sunday,Fall,Light Rain/Snow,No,No,Night Time,Sunday
16854,2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20.0,2012,December,Monday,Fall,Light Rain/Snow,Yes,No,Night Time,Monday
16855,2012-12-10,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,4.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16856,2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16857,2012-12-10,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16858,2012-12-10,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16859,2012-12-10,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16860,2012-12-10,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
16861,2012-12-10,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
16862,2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,499,584.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
16863,2012-12-10,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,284.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Morning Peak,Monday
16864,2012-12-10,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
16865,2012-12-10,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134.0,2012,December,Monday,Fall,Light Rain/Snow,Yes,No,Day Time,Monday
16866,2012-12-10,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173.0,2012,December,Monday,Fall,Light Rain/Snow,Yes,No,Day Time,Monday
16867,2012-12-10,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220.0,2012,December,Monday,Fall,Light Rain/Snow,Yes,No,Day Time,Monday
16868,2012-12-10,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
16869,2012-12-10,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Day Time,Monday
16870,2012-12-10,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Monday
16871,2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,499,616.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Monday
16872,2012-12-10,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,499,564.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Evening Peak,Monday
16873,2012-12-10,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427.0,2012,December,Monday,Fall,Clear,Yes,No,Evening Peak,Monday
16874,2012-12-10,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300.0,2012,December,Monday,Fall,Clear,Yes,No,Night Time,Monday
16875,2012-12-10,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16876,2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126.0,2012,December,Monday,Fall,Cloudy/Mist,Yes,No,Night Time,Monday
16877,2012-12-10,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84.0,2012,December,Monday,Fall,Clear,Yes,No,Night Time,Monday
16878,2012-12-11,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31.0,2012,December,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
16879,2012-12-11,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8.0,2012,December,Tuesday,Fall,Clear,Yes,No,Night Time,Tuesday
16880,2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1.0,2012,December,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
16881,2012-12-11,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3.0,2012,December,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
16882,2012-12-11,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8.0,2012,December,Tuesday,Fall,Cloudy/Mist,Yes,No,Night Time,Tuesday
16883,2012-12-11,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41.0,2012,December,Tuesday,Fall,Light Rain/Snow,Yes,No,Night Time,Tuesday
